id,inventory_id,equipment_id
2085,600,9
2086,243,9
2087,421,9
2088,564,9
2089,738,9
2090,1060,9
2091,770,9
2092,778,9
2093,971,9
2094,226,9
2095,96,9
2096,201,9
2097,80,9
2098,1086,9
2099,124,9
2100,351,9
2101,764,9
2102,879,9
2103,705,9
2104,980,9
2105,1161,9
2106,948,9
2107,658,9
2108,612,9
2109,739,9
2110,875,9
2111,1075,9
2112,1093,9
2113,25,14
2114,872,14
2115,1019,14
2116,600,14
2117,243,14
2118,421,14
2119,564,14
2120,738,14
2121,1060,14
2122,770,14
2123,778,14
2124,971,14
2125,226,14
2126,96,14
2127,201,14
2128,80,14
2129,1086,14
2130,124,14
2131,351,14
2132,764,14
2133,879,14
2134,705,14
2135,980,14
2136,1161,14
2137,948,14
2138,658,14
2139,612,14
2140,739,14
2141,875,14
2142,1075,14
2143,1093,14
2144,25,12
2145,872,12
2146,1019,12
2147,600,12
2148,243,12
2149,421,12
2150,564,12
2151,738,12
2152,1060,12
2153,770,12
2154,778,12
2155,971,12
2156,226,12
2157,96,12
2158,201,12
2159,80,12
2160,1086,12
2161,124,12
2162,351,12
2163,764,12
2164,879,12
2165,705,12
2166,980,12
2167,1161,12
2168,948,12
2169,658,12
2170,612,12
2171,739,12
2172,875,12
2173,1075,12
2174,1093,12
2175,534,20
2176,823,20
2177,836,20
2178,676,20
2179,735,20
2180,1125,20
2181,1154,20
2182,319,20
2183,256,20
2184,888,20
2185,913,20
2186,139,20
2187,334,20
2188,665,20
2189,689,20
2190,726,20
2191,37,20
2192,258,20
2193,267,20
2194,161,20
2195,348,20
2196,745,20
2197,534,17
2198,823,17
2199,836,17
2200,676,17
2201,735,17
2202,1125,17
2203,1154,17
2204,319,17
2205,256,17
2206,888,17
2207,913,17
2208,139,17
2209,334,17
2210,665,17
2211,689,17
2212,726,17
2213,37,17
2214,258,17
2215,267,17
2216,161,17
2217,348,17
2218,745,17
2219,534,4
2220,823,4
2221,836,4
2222,676,4
2223,735,4
2224,1125,4
2225,1154,4
2226,319,4
2227,256,4
2228,888,4
2229,913,4
2230,139,4
2231,334,4
2232,665,4
2233,689,4
2234,726,4
2235,37,4
2236,258,4
2237,267,4
2238,161,4
2239,348,4
2240,745,4
2241,534,10
2242,823,10
2243,836,10
2244,676,10
2245,735,10
2246,1125,10
2247,1154,10
2248,319,10
2249,256,10
2250,888,10
2251,913,10
2252,139,10
2253,334,10
2254,665,10
2255,689,10
2256,726,10
2257,37,10
2258,258,10
2259,267,10
2260,161,10
2261,348,10
2262,745,10
2263,534,2
2264,823,2
2265,836,2
2266,676,2
2267,735,2
2268,1125,2
2269,1154,2
2270,319,2
2271,256,2
2272,888,2
2273,913,2
2274,139,2
2275,334,2
2276,665,2
2277,689,2
2278,726,2
2279,37,2
2280,258,2
2281,267,2
2282,161,2
2283,348,2
2284,745,2
2285,534,7
2286,823,7
2287,836,7
2288,676,7
2289,735,7
2290,1125,7
2291,1154,7
2292,319,7
2293,256,7
2294,888,7
2295,913,7
2296,139,7
2297,334,7
2298,665,7
2299,689,7
2300,726,7
2301,37,7
2302,258,7
2303,267,7
2304,161,7
2305,348,7
2306,745,7
2307,534,12
2308,823,12
2309,836,12
2310,676,12
2311,735,12
2312,1125,12
2313,1154,12
2314,319,12
2315,256,12
2316,888,12
2317,913,12
2318,139,12
2319,334,12
2320,665,12
2321,689,12
2322,726,12
2323,37,12
2324,258,12
2325,267,12
2326,161,12
2327,348,12
2328,745,12
2329,534,13
2330,823,13
2331,836,13
2332,676,13
2333,735,13
2334,1125,13
2335,1154,13
2336,319,13
2337,256,13
2338,888,13
2339,913,13
2340,139,13
2341,334,13
2342,665,13
2343,689,13
2344,726,13
2345,37,13
2346,258,13
2347,267,13
2348,161,13
2349,348,13
2350,745,13
2351,534,16
2352,823,16
2353,836,16
2354,676,16
2355,735,16
2356,1125,16
2357,1154,16
2358,319,16
2359,256,16
2360,888,16
2361,913,16
2362,139,16
2363,334,16
2364,665,16
2365,689,16
2366,726,16
2367,37,16
2368,258,16
2369,267,16
2370,161,16
2371,348,16
2372,745,16
2373,886,19
2374,942,19
2375,141,19
2376,311,19
2377,14,19
2378,162,19
2379,919,19
2380,1138,19
2381,142,19
2382,143,19
2383,219,19
2384,6,19
2385,64,19
2386,1097,19
2387,439,19
2388,298,19
2389,1144,19
2390,597,19
2391,633,19
2392,825,19
2393,584,19
2394,625,19
2395,135,19
2396,464,19
2397,369,19
2398,731,19
2399,886,17
2400,942,17
2401,141,17
2402,311,17
2403,14,17
2404,162,17
2405,919,17
2406,1138,17
2407,142,17
2408,143,17
2409,219,17
2410,6,17
2411,64,17
2412,1097,17
2413,439,17
2414,298,17
2415,1144,17
2416,597,17
2417,633,17
2418,825,17
2419,584,17
2420,625,17
2421,135,17
2422,464,17
2423,369,17
2424,731,17
2425,886,3
2426,942,3
2427,141,3
2428,311,3
2429,14,3
2430,162,3
2431,919,3
2432,1138,3
2433,142,3
2434,143,3
2435,219,3
2436,6,3
2437,64,3
2438,1097,3
2439,439,3
2440,298,3
2441,1144,3
2442,597,3
2443,633,3
2444,825,3
2445,584,3
2446,625,3
2447,135,3
2448,464,3
2449,369,3
2450,731,3
2451,886,11
2452,942,11
2453,141,11
2454,311,11
2455,14,11
2456,162,11
2457,919,11
2458,1138,11
2459,142,11
2460,143,11
2461,219,11
2462,6,11
2463,64,11
2464,1097,11
2465,439,11
2466,298,11
2467,1144,11
2468,597,11
2469,633,11
2470,825,11
2471,584,11
2472,625,11
2473,135,11
2474,464,11
2475,369,11
2476,731,11
2477,886,1
2478,942,1
2479,141,1
2480,311,1
2481,14,1
2482,162,1
2483,919,1
2484,1138,1
2485,142,1
2486,143,1
2487,219,1
2488,6,1
2489,64,1
2490,1097,1
2491,439,1
2492,298,1
2493,1144,1
2494,597,1
2495,633,1
2496,825,1
2497,584,1
2498,625,1
2499,135,1
2500,464,1
2501,369,1
2502,731,1
2503,886,7
2504,942,7
2505,141,7
2506,311,7
2507,14,7
2508,162,7
2509,919,7
2510,1138,7
2511,142,7
2512,143,7
2513,219,7
2514,6,7
2515,64,7
2516,1097,7
2517,439,7
2518,298,7
2519,1144,7
2520,597,7
2521,633,7
2522,825,7
2523,584,7
2524,625,7
2525,135,7
2526,464,7
2527,369,7
2528,731,7
2529,886,25
2530,942,25
2531,141,25
2532,311,25
2533,14,25
2534,162,25
2535,919,25
2536,1138,25
2537,142,25
2538,143,25
2539,219,25
2540,6,25
2541,64,25
2542,1097,25
2543,439,25
2544,298,25
2545,1144,25
2546,597,25
2547,633,25
2548,825,25
2549,584,25
2550,625,25
2551,135,25
2552,464,25
2553,369,25
2554,731,25
2555,886,23
2556,942,23
2557,141,23
2558,311,23
2559,14,23
2560,162,23
2561,919,23
2562,1138,23
2563,142,23
2564,143,23
2565,219,23
2566,6,23
2567,64,23
2568,1097,23
2569,439,23
2570,298,23
2571,1144,23
2572,597,23
2573,633,23
2574,825,23
2575,584,23
2576,625,23
2577,135,23
2578,464,23
2579,369,23
2580,731,23
2581,886,22
2582,942,22
2583,141,22
2584,311,22
2585,14,22
2586,162,22
2587,919,22
2588,1138,22
2589,142,22
2590,143,22
2591,219,22
2592,6,22
2593,64,22
2594,1097,22
2595,439,22
2596,298,22
2597,1144,22
2598,597,22
2599,633,22
2600,825,22
2601,584,22
2602,625,22
2603,135,22
2604,464,22
2605,369,22
2606,731,22
2607,886,15
2608,942,15
2609,141,15
2610,311,15
2611,14,15
2612,162,15
2613,919,15
2614,1138,15
2615,142,15
2616,143,15
2617,219,15
2618,6,15
2619,64,15
2620,1097,15
2621,439,15
2622,298,15
2623,1144,15
2624,597,15
2625,633,15
2626,825,15
2627,584,15
2628,625,15
2629,135,15
2630,464,15
2631,369,15
2632,731,15
2633,886,14
2634,942,14
2635,141,14
2636,311,14
2637,14,14
2638,162,14
2639,919,14
2640,1138,14
2641,142,14
2642,143,14
2643,219,14
2644,6,14
2645,64,14
2646,1097,14
2647,439,14
2648,298,14
2649,1144,14
2650,597,14
2651,633,14
2652,825,14
2653,584,14
2654,625,14
2655,135,14
2656,464,14
2657,369,14
2658,731,14
2659,886,13
2660,942,13
2661,141,13
2662,311,13
2663,14,13
2664,162,13
2665,919,13
2666,1138,13
2667,142,13
2668,143,13
2669,219,13
2670,6,13
2671,64,13
2672,1097,13
2673,439,13
2674,298,13
2675,1144,13
2676,597,13
2677,633,13
2678,825,13
2679,584,13
2680,625,13
2681,135,13
2682,464,13
2683,369,13
2684,731,13
2685,403,20
2686,713,20
2687,846,20
2688,852,20
2689,858,20
2690,524,20
2691,555,20
2692,616,20
2693,987,20
2694,106,20
2695,111,20
2696,297,20
2697,449,20
2698,627,20
2699,797,20
2700,895,20
2701,1007,20
2702,1134,20
2703,402,20
2704,737,20
2705,751,20
2706,874,20
2707,1099,20
2708,851,20
2709,331,20
2710,692,20
2711,939,20
2712,230,20
2713,547,20
2714,976,20
2715,1171,20
2716,896,20
2717,953,20
2718,1122,20
2719,590,20
2720,1132,20
2721,413,20
2722,997,20
2723,1013,20
2724,403,17
2725,713,17
2726,846,17
2727,852,17
2728,858,17
2729,524,17
2730,555,17
2731,616,17
2732,987,17
2733,106,17
2734,111,17
2735,297,17
2736,449,17
2737,627,17
2738,797,17
2739,895,17
2740,1007,17
2741,1134,17
2742,402,17
2743,737,17
2744,751,17
2745,874,17
2746,1099,17
2747,851,17
2748,331,17
2749,692,17
2750,939,17
2751,230,17
2752,547,17
2753,976,17
2754,1171,17
2755,896,17
2756,953,17
2757,1122,17
2758,590,17
2759,1132,17
2760,413,17
2761,997,17
2762,1013,17
2763,403,3
2764,713,3
2765,846,3
2766,852,3
2767,858,3
2768,524,3
2769,555,3
2770,616,3
2771,987,3
2772,106,3
2773,111,3
2774,297,3
2775,449,3
2776,627,3
2777,797,3
2778,895,3
2779,1007,3
2780,1134,3
2781,402,3
2782,737,3
2783,751,3
2784,874,3
2785,1099,3
2786,851,3
2787,331,3
2788,692,3
2789,939,3
2790,230,3
2791,547,3
2792,976,3
2793,1171,3
2794,896,3
2795,953,3
2796,1122,3
2797,590,3
2798,1132,3
2799,413,3
2800,997,3
2801,1013,3
2802,403,11
2803,713,11
2804,846,11
2805,852,11
2806,858,11
2807,524,11
2808,555,11
2809,616,11
2810,987,11
2811,106,11
2812,111,11
2813,297,11
2814,449,11
2815,627,11
2816,797,11
2817,895,11
2818,1007,11
2819,1134,11
2820,402,11
2821,737,11
2822,751,11
2823,874,11
2824,1099,11
2825,851,11
2826,331,11
2827,692,11
2828,939,11
2829,230,11
2830,547,11
2831,976,11
2832,1171,11
2833,896,11
2834,953,11
2835,1122,11
2836,590,11
2837,1132,11
2838,413,11
2839,997,11
2840,1013,11
2841,403,2
2842,713,2
2843,846,2
2844,852,2
2845,858,2
2846,524,2
2847,555,2
2848,616,2
2849,987,2
2850,106,2
2851,111,2
2852,297,2
2853,449,2
2854,627,2
2855,797,2
2856,895,2
2857,1007,2
2858,1134,2
2859,402,2
2860,737,2
2861,751,2
2862,874,2
2863,1099,2
2864,851,2
2865,331,2
2866,692,2
2867,939,2
2868,230,2
2869,547,2
2870,976,2
2871,1171,2
2872,896,2
2873,953,2
2874,1122,2
2875,590,2
2876,1132,2
2877,413,2
2878,997,2
2879,1013,2
2880,403,7
2881,713,7
2882,846,7
2883,852,7
2884,858,7
2885,524,7
2886,555,7
2887,616,7
2888,987,7
2889,106,7
2890,111,7
2891,297,7
2892,449,7
2893,627,7
2894,797,7
2895,895,7
2896,1007,7
2897,1134,7
2898,402,7
2899,737,7
2900,751,7
2901,874,7
2902,1099,7
2903,851,7
2904,331,7
2905,692,7
2906,939,7
2907,230,7
2908,547,7
2909,976,7
2910,1171,7
2911,896,7
2912,953,7
2913,1122,7
2914,590,7
2915,1132,7
2916,413,7
2917,997,7
2918,1013,7
2919,403,22
2920,713,22
2921,846,22
2922,852,22
2923,858,22
2924,524,22
2925,555,22
2926,616,22
2927,987,22
2928,106,22
2929,111,22
2930,297,22
2931,449,22
2932,627,22
2933,797,22
2934,895,22
2935,1007,22
2936,1134,22
2937,402,22
2938,737,22
2939,751,22
2940,874,22
2941,1099,22
2942,851,22
2943,331,22
2944,692,22
2945,939,22
2946,230,22
2947,547,22
2948,976,22
2949,1171,22
2950,896,22
2951,953,22
2952,1122,22
2953,590,22
2954,1132,22
2955,413,22
2956,997,22
2957,1013,22
2958,403,24
2959,713,24
2960,846,24
2961,852,24
2962,858,24
2963,524,24
2964,555,24
2965,616,24
2966,987,24
2967,106,24
2968,111,24
2969,297,24
2970,449,24
2971,627,24
2972,797,24
2973,895,24
2974,1007,24
2975,1134,24
2976,402,24
2977,737,24
2978,751,24
2979,874,24
2980,1099,24
2981,851,24
2982,331,24
2983,692,24
2984,939,24
2985,230,24
2986,547,24
2987,976,24
2988,1171,24
2989,896,24
2990,953,24
2991,1122,24
2992,590,24
2993,1132,24
2994,413,24
2995,997,24
2996,1013,24
2997,403,23
2998,713,23
2999,846,23
3000,852,23
3001,858,23
3002,524,23
3003,555,23
3004,616,23
3005,987,23
3006,106,23
3007,111,23
3008,297,23
3009,449,23
3010,627,23
3011,797,23
3012,895,23
3013,1007,23
3014,1134,23
3015,402,23
3016,737,23
3017,751,23
3018,874,23
3019,1099,23
3020,851,23
3021,331,23
3022,692,23
3023,939,23
3024,230,23
3025,547,23
3026,976,23
3027,1171,23
3028,896,23
3029,953,23
3030,1122,23
3031,590,23
3032,1132,23
3033,413,23
3034,997,23
3035,1013,23
3036,403,15
3037,713,15
3038,846,15
3039,852,15
3040,858,15
3041,524,15
3042,555,15
3043,616,15
3044,987,15
3045,106,15
3046,111,15
3047,297,15
3048,449,15
3049,627,15
3050,797,15
3051,895,15
3052,1007,15
3053,1134,15
3054,402,15
3055,737,15
3056,751,15
3057,874,15
3058,1099,15
3059,851,15
3060,331,15
3061,692,15
3062,939,15
3063,230,15
3064,547,15
3065,976,15
3066,1171,15
3067,896,15
3068,953,15
3069,1122,15
3070,590,15
3071,1132,15
3072,413,15
3073,997,15
3074,1013,15
3075,403,13
3076,713,13
3077,846,13
3078,852,13
3079,858,13
3080,524,13
3081,555,13
3082,616,13
3083,987,13
3084,106,13
3085,111,13
3086,297,13
3087,449,13
3088,627,13
3089,797,13
3090,895,13
3091,1007,13
3092,1134,13
3093,402,13
3094,737,13
3095,751,13
3096,874,13
3097,1099,13
3098,851,13
3099,331,13
3100,692,13
3101,939,13
3102,230,13
3103,547,13
3104,976,13
3105,1171,13
3106,896,13
3107,953,13
3108,1122,13
3109,590,13
3110,1132,13
3111,413,13
3112,997,13
3113,1013,13
3114,403,16
3115,713,16
3116,846,16
3117,852,16
3118,858,16
3119,524,16
3120,555,16
3121,616,16
3122,987,16
3123,106,16
3124,111,16
3125,297,16
3126,449,16
3127,627,16
3128,797,16
3129,895,16
3130,1007,16
3131,1134,16
3132,402,16
3133,737,16
3134,751,16
3135,874,16
3136,1099,16
3137,851,16
3138,331,16
3139,692,16
3140,939,16
3141,230,16
3142,547,16
3143,976,16
3144,1171,16
3145,896,16
3146,953,16
3147,1122,16
3148,590,16
3149,1132,16
3150,413,16
3151,997,16
3152,1013,16
3153,400,19
3154,496,19
3155,795,19
3156,947,19
3157,1172,19
3158,791,19
3159,1014,19
3160,853,19
3161,1091,19
3162,1151,19
3163,857,19
3164,89,19
3165,157,19
3166,16,19
3167,227,19
3168,490,19
3169,378,19
3170,485,19
3171,974,19
3172,199,19
3173,621,19
3174,572,19
3175,400,18
3176,496,18
3177,795,18
3178,947,18
3179,1172,18
3180,791,18
3181,1014,18
3182,853,18
3183,1091,18
3184,1151,18
3185,857,18
3186,89,18
3187,157,18
3188,16,18
3189,227,18
3190,490,18
3191,378,18
3192,485,18
3193,974,18
3194,199,18
3195,621,18
3196,572,18
3197,400,5
3198,496,5
3199,795,5
3200,947,5
3201,1172,5
3202,791,5
3203,1014,5
3204,853,5
3205,1091,5
3206,1151,5
3207,857,5
3208,89,5
3209,157,5
3210,16,5
3211,227,5
3212,490,5
3213,378,5
3214,485,5
3215,974,5
3216,199,5
3217,621,5
3218,572,5
3219,400,10
3220,496,10
3221,795,10
3222,947,10
3223,1172,10
3224,791,10
3225,1014,10
3226,853,10
3227,1091,10
3228,1151,10
3229,857,10
3230,89,10
3231,157,10
3232,16,10
3233,227,10
3234,490,10
3235,378,10
3236,485,10
3237,974,10
3238,199,10
3239,621,10
3240,572,10
3241,400,1
3242,496,1
3243,795,1
3244,947,1
3245,1172,1
3246,791,1
3247,1014,1
3248,853,1
3249,1091,1
3250,1151,1
3251,857,1
3252,89,1
3253,157,1
3254,16,1
3255,227,1
3256,490,1
3257,378,1
3258,485,1
3259,974,1
3260,199,1
3261,621,1
3262,572,1
3263,400,7
3264,496,7
3265,795,7
3266,947,7
3267,1172,7
3268,791,7
3269,1014,7
3270,853,7
3271,1091,7
3272,1151,7
3273,857,7
3274,89,7
3275,157,7
3276,16,7
3277,227,7
3278,490,7
3279,378,7
3280,485,7
3281,974,7
3282,199,7
3283,621,7
3284,572,7
3285,400,22
3286,496,22
3287,795,22
3288,947,22
3289,1172,22
3290,791,22
3291,1014,22
3292,853,22
3293,1091,22
3294,1151,22
3295,857,22
3296,89,22
3297,157,22
3298,16,22
3299,227,22
3300,490,22
3301,378,22
3302,485,22
3303,974,22
3304,199,22
3305,621,22
3306,572,22
3307,1021,20
3308,396,20
3309,458,20
3310,690,20
3311,978,20
3312,673,20
3313,187,20
3314,294,20
3315,887,20
3316,1175,20
3317,441,20
3318,523,20
3319,286,20
3320,455,20
3321,1158,20
3322,680,20
3323,760,20
3324,975,20
3325,1021,17
3326,396,17
3327,458,17
3328,690,17
3329,978,17
3330,673,17
3331,187,17
3332,294,17
3333,887,17
3334,1175,17
3335,441,17
3336,523,17
3337,286,17
3338,455,17
3339,1158,17
3340,680,17
3341,760,17
3342,975,17
3343,1021,3
3344,396,3
3345,458,3
3346,690,3
3347,978,3
3348,673,3
3349,187,3
3350,294,3
3351,887,3
3352,1175,3
3353,441,3
3354,523,3
3355,286,3
3356,455,3
3357,1158,3
3358,680,3
3359,760,3
3360,975,3
3361,1021,10
3362,396,10
3363,458,10
3364,690,10
3365,978,10
3366,673,10
3367,187,10
3368,294,10
3369,887,10
3370,1175,10
3371,441,10
3372,523,10
3373,286,10
3374,455,10
3375,1158,10
3376,680,10
3377,760,10
3378,975,10
3379,1021,2
3380,396,2
3381,458,2
3382,690,2
3383,978,2
3384,673,2
3385,187,2
3386,294,2
3387,887,2
3388,1175,2
3389,441,2
3390,523,2
3391,286,2
3392,455,2
3393,1158,2
3394,680,2
3395,760,2
3396,975,2
3397,1021,8
3398,396,8
3399,458,8
3400,690,8
3401,978,8
3402,673,8
3403,187,8
3404,294,8
3405,887,8
3406,1175,8
3407,441,8
3408,523,8
3409,286,8
3410,455,8
3411,1158,8
3412,680,8
3413,760,8
3414,975,8
3415,1021,24
3416,396,24
3417,458,24
3418,690,24
3419,978,24
3420,673,24
3421,187,24
3422,294,24
3423,887,24
3424,1175,24
3425,441,24
3426,523,24
3427,286,24
3428,455,24
3429,1158,24
3430,680,24
3431,760,24
3432,975,24
3433,1021,12
3434,396,12
3435,458,12
3436,690,12
3437,978,12
3438,673,12
3439,187,12
3440,294,12
3441,887,12
3442,1175,12
3443,441,12
3444,523,12
3445,286,12
3446,455,12
3447,1158,12
3448,680,12
3449,760,12
3450,975,12
3451,1021,16
3452,396,16
3453,458,16
3454,690,16
3455,978,16
3456,673,16
3457,187,16
3458,294,16
3459,887,16
3460,1175,16
3461,441,16
3462,523,16
3463,286,16
3464,455,16
3465,1158,16
3466,680,16
3467,760,16
3468,975,16
3469,1021,14
3470,396,14
3471,458,14
3472,690,14
3473,978,14
3474,673,14
3475,187,14
3476,294,14
3477,887,14
3478,1175,14
3479,441,14
3480,523,14
3481,286,14
3482,455,14
3483,1158,14
3484,680,14
3485,760,14
3486,975,14
3487,1021,13
3488,396,13
3489,458,13
3490,690,13
3491,978,13
3492,673,13
3493,187,13
3494,294,13
3495,887,13
3496,1175,13
3497,441,13
3498,523,13
3499,286,13
3500,455,13
3501,1158,13
3502,680,13
3503,760,13
3504,975,13
3505,350,19
3506,784,19
3507,898,19
3508,1166,19
3509,60,19
3510,571,19
3511,688,19
3512,1028,19
3513,242,19
3514,251,19
3515,404,19
3516,443,19
3517,452,19
3518,538,19
3519,749,19
3520,1053,19
3521,97,19
3522,38,19
3523,103,19
3524,353,19
3525,197,19
3526,748,19
3527,66,19
3528,55,19
3529,164,19
3530,168,19
3531,277,19
3532,185,19
3533,270,19
3534,415,19
3535,1167,19
3536,13,19
3537,1068,19
3538,78,19
3539,563,19
3540,350,18
3541,784,18
3542,898,18
3543,1166,18
3544,60,18
3545,571,18
3546,688,18
3547,1028,18
3548,242,18
3549,251,18
3550,404,18
3551,443,18
3552,452,18
3553,538,18
3554,749,18
3555,1053,18
3556,97,18
3557,38,18
3558,103,18
3559,353,18
3560,197,18
3561,748,18
3562,66,18
3563,55,18
3564,164,18
3565,168,18
3566,277,18
3567,185,18
3568,270,18
3569,415,18
3570,1167,18
3571,13,18
3572,1068,18
3573,78,18
3574,563,18
3575,350,3
3576,784,3
3577,898,3
3578,1166,3
3579,60,3
3580,571,3
3581,688,3
3582,1028,3
3583,242,3
3584,251,3
3585,404,3
3586,443,3
3587,452,3
3588,538,3
3589,749,3
3590,1053,3
3591,97,3
3592,38,3
3593,103,3
3594,353,3
3595,197,3
3596,748,3
3597,66,3
3598,55,3
3599,164,3
3600,168,3
3601,277,3
3602,185,3
3603,270,3
3604,415,3
3605,1167,3
3606,13,3
3607,1068,3
3608,78,3
3609,563,3
3610,350,11
3611,784,11
3612,898,11
3613,1166,11
3614,60,11
3615,571,11
3616,688,11
3617,1028,11
3618,242,11
3619,251,11
3620,404,11
3621,443,11
3622,452,11
3623,538,11
3624,749,11
3625,1053,11
3626,97,11
3627,38,11
3628,103,11
3629,353,11
3630,197,11
3631,748,11
3632,66,11
3633,55,11
3634,164,11
3635,168,11
3636,277,11
3637,185,11
3638,270,11
3639,415,11
3640,1167,11
3641,13,11
3642,1068,11
3643,78,11
3644,563,11
3645,350,1
3646,784,1
3647,898,1
3648,1166,1
3649,60,1
3650,571,1
3651,688,1
3652,1028,1
3653,242,1
3654,251,1
3655,404,1
3656,443,1
3657,452,1
3658,538,1
3659,749,1
3660,1053,1
3661,97,1
3662,38,1
3663,103,1
3664,353,1
3665,197,1
3666,748,1
3667,66,1
3668,55,1
3669,164,1
3670,168,1
3671,277,1
3672,185,1
3673,270,1
3674,415,1
3675,1167,1
3676,13,1
3677,1068,1
3678,78,1
3679,563,1
3680,350,9
3681,784,9
3682,898,9
3683,1166,9
3684,60,9
3685,571,9
3686,688,9
3687,1028,9
3688,242,9
3689,251,9
3690,404,9
3691,443,9
3692,452,9
3693,538,9
3694,749,9
3695,1053,9
3696,97,9
3697,38,9
3698,103,9
3699,353,9
3700,197,9
3701,748,9
3702,66,9
3703,55,9
3704,164,9
3705,168,9
3706,277,9
3707,185,9
3708,270,9
3709,415,9
3710,1167,9
3711,13,9
3712,1068,9
3713,78,9
3714,563,9
3715,350,22
3716,784,22
3717,898,22
3718,1166,22
3719,60,22
3720,571,22
3721,688,22
3722,1028,22
3723,242,22
3724,251,22
3725,404,22
3726,443,22
3727,452,22
3728,538,22
3729,749,22
3730,1053,22
3731,97,22
3732,38,22
3733,103,22
3734,353,22
3735,197,22
3736,748,22
3737,66,22
3738,55,22
3739,164,22
3740,168,22
3741,277,22
3742,185,22
3743,270,22
3744,415,22
3745,1167,22
3746,13,22
3747,1068,22
3748,78,22
3749,563,22
3750,350,23
3751,784,23
3752,898,23
3753,1166,23
3754,60,23
3755,571,23
3756,688,23
3757,1028,23
3758,242,23
3759,251,23
3760,404,23
3761,443,23
3762,452,23
3763,538,23
3764,749,23
3765,1053,23
3766,97,23
3767,38,23
3768,103,23
3769,353,23
3770,197,23
3771,748,23
3772,66,23
3773,55,23
3774,164,23
3775,168,23
3776,277,23
3777,185,23
3778,270,23
3779,415,23
3780,1167,23
3781,13,23
3782,1068,23
3783,78,23
3784,563,23
3785,350,14
3786,784,14
3787,898,14
3788,1166,14
3789,60,14
3790,571,14
3791,688,14
3792,1028,14
3793,242,14
3794,251,14
3795,404,14
3796,443,14
3797,452,14
3798,538,14
3799,749,14
3800,1053,14
3801,97,14
3802,38,14
3803,103,14
3804,353,14
3805,197,14
3806,748,14
3807,66,14
3808,55,14
3809,164,14
3810,168,14
3811,277,14
3812,185,14
3813,270,14
3814,415,14
3815,1167,14
3816,13,14
3817,1068,14
3818,78,14
3819,563,14
3820,382,20
3821,511,20
3822,596,20
3823,955,20
3824,18,20
3825,549,20
3826,611,20
3827,668,20
3828,1147,20
3829,1048,20
3830,159,20
3831,893,20
3832,231,20
3833,364,20
3834,247,20
3835,271,20
3836,475,20
3837,498,20
3838,552,20
3839,722,20
3840,195,20
3841,651,20
3842,398,20
3843,149,20
3844,222,20
3845,382,18
3846,511,18
3847,596,18
3848,955,18
3849,18,18
3850,549,18
3851,611,18
3852,668,18
3853,1147,18
3854,1048,18
3855,159,18
3856,893,18
3857,231,18
3858,364,18
3859,247,18
3860,271,18
3861,475,18
3862,498,18
3863,552,18
3864,722,18
3865,195,18
3866,651,18
3867,398,18
3868,149,18
3869,222,18
3870,382,3
3871,511,3
3872,596,3
3873,955,3
3874,18,3
3875,549,3
3876,611,3
3877,668,3
3878,1147,3
3879,1048,3
3880,159,3
3881,893,3
3882,231,3
3883,364,3
3884,247,3
3885,271,3
3886,475,3
3887,498,3
3888,552,3
3889,722,3
3890,195,3
3891,651,3
3892,398,3
3893,149,3
3894,222,3
3895,382,11
3896,511,11
3897,596,11
3898,955,11
3899,18,11
3900,549,11
3901,611,11
3902,668,11
3903,1147,11
3904,1048,11
3905,159,11
3906,893,11
3907,231,11
3908,364,11
3909,247,11
3910,271,11
3911,475,11
3912,498,11
3913,552,11
3914,722,11
3915,195,11
3916,651,11
3917,398,11
3918,149,11
3919,222,11
3920,382,1
3921,511,1
3922,596,1
3923,955,1
3924,18,1
3925,549,1
3926,611,1
3927,668,1
3928,1147,1
3929,1048,1
3930,159,1
3931,893,1
3932,231,1
3933,364,1
3934,247,1
3935,271,1
3936,475,1
3937,498,1
3938,552,1
3939,722,1
3940,195,1
3941,651,1
3942,398,1
3943,149,1
3944,222,1
3945,382,9
3946,511,9
3947,596,9
3948,955,9
3949,18,9
3950,549,9
3951,611,9
3952,668,9
3953,1147,9
3954,1048,9
3955,159,9
3956,893,9
3957,231,9
3958,364,9
3959,247,9
3960,271,9
3961,475,9
3962,498,9
3963,552,9
3964,722,9
3965,195,9
3966,651,9
3967,398,9
3968,149,9
3969,222,9
3970,382,24
3971,511,24
3972,596,24
3973,955,24
3974,18,24
3975,549,24
3976,611,24
3977,668,24
3978,1147,24
3979,1048,24
3980,159,24
3981,893,24
3982,231,24
3983,364,24
3984,247,24
3985,271,24
3986,475,24
3987,498,24
3988,552,24
3989,722,24
3990,195,24
3991,651,24
3992,398,24
3993,149,24
3994,222,24
3995,62,19
3996,517,19
3997,1010,19
3998,281,19
3999,1179,19
4000,61,19
4001,656,19
4002,684,19
4003,1181,19
4004,510,19
4005,685,19
4006,1004,19
4007,49,19
4008,134,19
4009,535,19
4010,635,19
4011,732,19
4012,91,19
4013,83,19
4014,430,19
4015,730,19
4016,811,19
4017,1052,19
4018,585,19
4019,946,19
4020,1174,19
4021,1188,19
4022,62,18
4023,517,18
4024,1010,18
4025,281,18
4026,1179,18
4027,61,18
4028,656,18
4029,684,18
4030,1181,18
4031,510,18
4032,685,18
4033,1004,18
4034,49,18
4035,134,18
4036,535,18
4037,635,18
4038,732,18
4039,91,18
4040,83,18
4041,430,18
